#element,configuration,UUID
Se,X/SC,0ec7794e-6a3b-436f-b6de-9f610402f768
Si,X/BCC,9dc9574b-ecad-478f-b463-901436322ad7
Si,X/Diamond,51766853-9e3a-46c2-b666-6e59e8a7a6c5
Si,X/FCC,d4c57f8d-d54c-440e-ab04-7adb3f6bf4e5
Si,X/SC,a4d6b6f9-5f22-4bab-b49c-189aad77b787
Sm,X/BCC,650b5399-bb38-4329-b62d-c132a79b6f14
Sm,X/Diamond,1053cab0-0d1f-4a69-80e2-439bf1215c62
Sm,X/FCC,44336cdc-8b7e-4fb6-a073-fe376eca57e5
Sm,X/SC,44a058db-6b9f-40d7-8f25-f0c7d3a60950
Sn,X/BCC,b075dadd-cf9f-4f9f-9474-ed104a7b0a18
Sn,X/Diamond,58bb7186-6896-4091-926c-7c68488c2236
Sn,X/FCC,034d4a7a-6753-4210-9322-24b762c10594
Sn,X/SC,76a60245-7b9e-48f2-a1fa-c8c6079113f0
Sr,X/BCC,2c34a4ae-2f3b-4400-9af9-b49c5a29f636
Sr,X/Diamond,2cc5741a-a450-454e-980c-371a743b5179
Sr,X/FCC,d107cad7-b350-4164-8558-eba9d2e4a80b
Sr,X/SC,b5a12485-c4d9-4bf0-a172-f01e726d343e
Ta,X/BCC,da431c35-45e7-4d5a-b4ed-92d5f472eb3d
Ta,X/Diamond,6e587797-d3a5-4ad5-bc19-ecc281f1db22
Ta,X/FCC,fe9d4bc0-a795-4427-ad9b-b7f2c78b989a
Ta,X/SC,8be0574d-dbfa-4b17-b5b9-84b580b5fa89
Tb,X/BCC,ef5ce78e-a62b-4cbd-bffa-708eecc0f663
Tb,X/Diamond,196c2973-0ae2-4930-9cea-3c677580dd8a
Tb,X/FCC,f055cc53-c162-4ef3-bf07-9784ea967f8f
Tb,X/SC,0b3c16f4-9255-4486-b7f2-0aa63ff30c6f
Tc,X/BCC,67679095-01cc-454a-b6c8-6e64f70afd73
Tc,X/Diamond,6a751ff1-df48-486b-a8d6-9ac0866a97bc
Tc,X/FCC,d10c62d6-849c-4262-ab2a-c35b32a737c4
Tc,X/SC,3438341b-c373-420f-8a47-268935e89513
Te,X/BCC,2ad372e9-9b72-4e81-bacc-be0c3070acda
Te,X/Diamond,0009aef1-5c4f-4946-b552-14b385b6627b
Te,X/FCC,5aa88a08-c5e3-4189-ad26-54f1d3ddda98
Te,X/SC,e669708a-2859-4f5b-a31d-7d1bce02cce6
Th,X/BCC,e3786eaa-dc33-461e-ab1f-678eb38a30ac
Th,X/Diamond,56b1f56b-6b67-43d2-aede-c490caecaabb
Th,X/FCC,8eeb7da5-c9f0-449f-b165-558dc9404f3e
Th,X/SC,c16a1322-53a6-41cd-bbf1-0d265868d7b8
Ti,X/BCC,e09d1ad6-cb63-4a69-abb3-3f9893251c6d
Ti,X/Diamond,a7182612-e6d2-4eec-a396-df3ea73f9e8a
Ti,X/FCC,c2b27159-c383-41cf-ada4-7e303130885b
Ti,X/SC,7765f7aa-7491-489c-8a50-784001b8d803
Tl,X/BCC,f69548ff-0b1e-4db2-bb6f-2b0587cd6da5
Tl,X/Diamond,2114618b-d94d-4492-ad75-e65127b4bc1c
Tl,X/FCC,fbbe4d3a-8201-4aba-ac44-323080bb7e3c
Tl,X/SC,02bbdf30-3cc1-45ec-ae53-44b160681182
Tm,X/BCC,f8fdb2bb-c32a-4e18-9b63-f177ae7c5c7b
Tm,X/Diamond,f0afa042-9e89-4129-9231-32b18d788cda
Tm,X/FCC,38161f46-1f14-4525-b5ad-10fc1fef8b83
Tm,X/SC,851f0d09-5554-492f-9529-cb770e98e00f
U,X/BCC,756bc3be-fa8a-4725-849e-6aab32bc3ddb
U,X/Diamond,e17ccfef-2f62-4d87-b5a8-b87791868f5b
